<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.20;1;14/08/20;13:12:00;73631.0000000;73636.0000000;73612.0000000;73624.0000000;2363
SPFB.Si-9.20;1;14/08/20;13:13:00;73624.0000000;73640.0000000;73616.0000000;73636.0000000;2027
SPFB.Si-9.20;1;14/08/20;13:14:00;73639.0000000;73650.0000000;73634.0000000;73640.0000000;2149
SPFB.Si-9.20;1;14/08/20;13:15:00;73637.0000000;73672.0000000;73637.0000000;73670.0000000;5846
SPFB.Si-9.20;1;14/08/20;13:16:00;73668.0000000;73707.0000000;73657.0000000;73700.0000000;9774
SPFB.Si-9.20;1;14/08/20;13:17:00;73699.0000000;73713.0000000;73689.0000000;73709.0000000;5832
SPFB.Si-9.20;1;14/08/20;13:18:00;73709.0000000;73710.0000000;73686.0000000;73691.0000000;3544
SPFB.Si-9.20;1;14/08/20;13:19:00;73691.0000000;73705.0000000;73685.0000000;73699.0000000;3678
SPFB.Si-9.20;1;14/08/20;13:20:00;73702.0000000;73715.0000000;73698.0000000;73707.0000000;2043
SPFB.Si-9.20;1;14/08/20;13:21:00;73709.0000000;73719.0000000;73707.0000000;73707.0000000;1733
SPFB.Si-9.20;1;14/08/20;13:22:00;73709.0000000;73713.0000000;73698.0000000;73702.0000000;1998
SPFB.Si-9.20;1;14/08/20;13:23:00;73702.0000000;73708.0000000;73692.0000000;73698.0000000;1824
SPFB.Si-9.20;1;14/08/20;13:24:00;73698.0000000;73711.0000000;73685.0000000;73700.0000000;2645
SPFB.Si-9.20;1;14/08/20;13:25:00;73702.0000000;73702.0000000;73686.0000000;73688.0000000;1075
SPFB.Si-9.20;1;14/08/20;13:26:00;73690.0000000;73691.0000000;73675.0000000;73683.0000000;3321
SPFB.Si-9.20;1;14/08/20;13:27:00;73684.0000000;73696.0000000;73680.0000000;73692.0000000;1658
SPFB.Si-9.20;1;14/08/20;13:28:00;73691.0000000;73699.0000000;73677.0000000;73682.0000000;4308
SPFB.Si-9.20;1;14/08/20;13:29:00;73683.0000000;73694.0000000;73679.0000000;73689.0000000;1974
SPFB.Si-9.20;1;14/08/20;13:30:00;73689.0000000;73703.0000000;73682.0000000;73695.0000000;4352
SPFB.Si-9.20;1;14/08/20;13:31:00;73696.0000000;73710.0000000;73691.0000000;73705.0000000;3050
SPFB.Si-9.20;1;14/08/20;13:32:00;73708.0000000;73710.0000000;73680.0000000;73685.0000000;2303
SPFB.Si-9.20;1;14/08/20;13:33:00;73683.0000000;73692.0000000;73674.0000000;73682.0000000;2100
SPFB.Si-9.20;1;14/08/20;13:34:00;73682.0000000;73686.0000000;73650.0000000;73664.0000000;7800
SPFB.Si-9.20;1;14/08/20;13:35:00;73661.0000000;73664.0000000;73637.0000000;73661.0000000;6185
SPFB.Si-9.20;1;14/08/20;13:36:00;73659.0000000;73671.0000000;73648.0000000;73656.0000000;1363
SPFB.Si-9.20;1;14/08/20;13:37:00;73654.0000000;73659.0000000;73643.0000000;73651.0000000;2102
SPFB.Si-9.20;1;14/08/20;13:38:00;73650.0000000;73664.0000000;73645.0000000;73650.0000000;1222
SPFB.Si-9.20;1;14/08/20;13:39:00;73650.0000000;73656.0000000;73644.0000000;73653.0000000;1227
SPFB.Si-9.20;1;14/08/20;13:40:00;73654.0000000;73677.0000000;73651.0000000;73664.0000000;2433
SPFB.Si-9.20;1;14/08/20;13:41:00;73664.0000000;73665.0000000;73628.0000000;73637.0000000;3418
SPFB.Si-9.20;1;14/08/20;13:42:00;73635.0000000;73644.0000000;73624.0000000;73624.0000000;1399
SPFB.Si-9.20;1;14/08/20;13:43:00;73624.0000000;73626.0000000;73601.0000000;73604.0000000;3376
SPFB.Si-9.20;1;14/08/20;13:44:00;73603.0000000;73604.0000000;73593.0000000;73604.0000000;2066
SPFB.Si-9.20;1;14/08/20;13:45:00;73604.0000000;73625.0000000;73604.0000000;73610.0000000;2700
SPFB.Si-9.20;1;14/08/20;13:46:00;73611.0000000;73628.0000000;73608.0000000;73620.0000000;961
SPFB.Si-9.20;1;14/08/20;13:47:00;73623.0000000;73627.0000000;73618.0000000;73620.0000000;627
SPFB.Si-9.20;1;14/08/20;13:48:00;73620.0000000;73627.0000000;73610.0000000;73618.0000000;1523
SPFB.Si-9.20;1;14/08/20;13:49:00;73619.0000000;73626.0000000;73617.0000000;73617.0000000;985
SPFB.Si-9.20;1;14/08/20;13:50:00;73619.0000000;73631.0000000;73614.0000000;73621.0000000;1331
SPFB.Si-9.20;1;14/08/20;13:51:00;73622.0000000;73630.0000000;73613.0000000;73627.0000000;1993
SPFB.Si-9.20;1;14/08/20;13:52:00;73628.0000000;73652.0000000;73619.0000000;73631.0000000;3071
SPFB.Si-9.20;1;14/08/20;13:53:00;73629.0000000;73640.0000000;73615.0000000;73616.0000000;1651
SPFB.Si-9.20;1;14/08/20;13:54:00;73617.0000000;73635.0000000;73616.0000000;73628.0000000;995
SPFB.Si-9.20;1;14/08/20;13:55:00;73626.0000000;73649.0000000;73624.0000000;73646.0000000;2138
SPFB.Si-9.20;1;14/08/20;13:56:00;73649.0000000;73664.0000000;73638.0000000;73655.0000000;3279
SPFB.Si-9.20;1;14/08/20;13:57:00;73656.0000000;73668.0000000;73651.0000000;73662.0000000;791
SPFB.Si-9.20;1;14/08/20;13:58:00;73661.0000000;73666.0000000;73636.0000000;73650.0000000;1837
SPFB.Si-9.20;1;14/08/20;13:59:00;73650.0000000;73658.0000000;73644.0000000;73652.0000000;1413
SPFB.Si-9.20;1;14/08/20;14:00:00;73653.0000000;73660.0000000;73642.0000000;73654.0000000;1370
