<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.GAZR-9.20;10;16/06/20;21:20:00;18970.0000000;18980.0000000;18955.0000000;18972.0000000;42
SPFB.GAZR-9.20;10;16/06/20;21:30:00;18966.0000000;18978.0000000;18930.0000000;18955.0000000;92
SPFB.GAZR-9.20;10;16/06/20;21:40:00;18967.0000000;18980.0000000;18935.0000000;18937.0000000;70
SPFB.GAZR-9.20;10;16/06/20;21:50:00;18929.0000000;18935.0000000;18916.0000000;18935.0000000;55
SPFB.GAZR-9.20;10;16/06/20;22:00:00;18947.0000000;18947.0000000;18924.0000000;18933.0000000;40
SPFB.GAZR-9.20;10;16/06/20;22:10:00;18915.0000000;18916.0000000;18855.0000000;18855.0000000;45
SPFB.GAZR-9.20;10;16/06/20;22:20:00;18869.0000000;18890.0000000;18791.0000000;18791.0000000;318
SPFB.GAZR-9.20;10;16/06/20;22:30:00;18798.0000000;18850.0000000;18798.0000000;18845.0000000;226
SPFB.GAZR-9.20;10;16/06/20;22:40:00;18845.0000000;18872.0000000;18842.0000000;18842.0000000;92
SPFB.GAZR-9.20;10;16/06/20;22:50:00;18861.0000000;18878.0000000;18850.0000000;18878.0000000;64
SPFB.GAZR-9.20;10;16/06/20;23:00:00;18878.0000000;18885.0000000;18870.0000000;18883.0000000;96
SPFB.GAZR-9.20;10;16/06/20;23:10:00;18890.0000000;18919.0000000;18890.0000000;18919.0000000;38
SPFB.GAZR-9.20;10;16/06/20;23:20:00;18923.0000000;18954.0000000;18923.0000000;18949.0000000;80
SPFB.GAZR-9.20;10;16/06/20;23:30:00;18968.0000000;18969.0000000;18924.0000000;18924.0000000;63
SPFB.GAZR-9.20;10;16/06/20;23:40:00;18923.0000000;18927.0000000;18897.0000000;18927.0000000;34
SPFB.GAZR-9.20;10;16/06/20;23:50:00;18930.0000000;18960.0000000;18901.0000000;18960.0000000;97
SPFB.GAZR-9.20;10;17/06/20;10:10:00;18920.0000000;18951.0000000;18825.0000000;18909.0000000;997
SPFB.GAZR-9.20;10;17/06/20;10:20:00;18911.0000000;18951.0000000;18858.0000000;18872.0000000;1424
SPFB.GAZR-9.20;10;17/06/20;10:30:00;18879.0000000;18931.0000000;18856.0000000;18929.0000000;1954
SPFB.GAZR-9.20;10;17/06/20;10:40:00;18924.0000000;18958.0000000;18900.0000000;18935.0000000;2073
SPFB.GAZR-9.20;10;17/06/20;10:50:00;18931.0000000;18949.0000000;18901.0000000;18930.0000000;1676
SPFB.GAZR-9.20;10;17/06/20;11:00:00;18937.0000000;18954.0000000;18908.0000000;18917.0000000;1131
SPFB.GAZR-9.20;10;17/06/20;11:10:00;18916.0000000;18941.0000000;18874.0000000;18893.0000000;1155
SPFB.GAZR-9.20;10;17/06/20;11:20:00;18900.0000000;18947.0000000;18873.0000000;18947.0000000;739
SPFB.GAZR-9.20;10;17/06/20;11:30:00;18943.0000000;19013.0000000;18934.0000000;19003.0000000;980
SPFB.GAZR-9.20;10;17/06/20;11:40:00;19008.0000000;19008.0000000;18971.0000000;18972.0000000;927
SPFB.GAZR-9.20;10;17/06/20;11:50:00;18972.0000000;18997.0000000;18972.0000000;18991.0000000;496
