<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.20;60;10/01/20;12:00:00;61831.0000000;61840.0000000;61761.0000000;61784.0000000;101883
SPFB.Si-3.20;60;10/01/20;13:00:00;61783.0000000;61848.0000000;61779.0000000;61842.0000000;86184
SPFB.Si-3.20;60;10/01/20;14:00:00;61840.0000000;61847.0000000;61766.0000000;61796.0000000;62993
SPFB.Si-3.20;60;10/01/20;15:00:00;61800.0000000;61824.0000000;61782.0000000;61805.0000000;41271
SPFB.Si-3.20;60;10/01/20;16:00:00;61804.0000000;61835.0000000;61791.0000000;61793.0000000;38824
SPFB.Si-3.20;60;10/01/20;17:00:00;61795.0000000;61882.0000000;61681.0000000;61775.0000000;242442
SPFB.Si-3.20;60;10/01/20;18:00:00;61775.0000000;61860.0000000;61701.0000000;61709.0000000;117169
SPFB.Si-3.20;60;10/01/20;19:00:00;61709.0000000;61712.0000000;61378.0000000;61451.0000000;295453
SPFB.Si-3.20;60;10/01/20;20:00:00;61450.0000000;61591.0000000;61417.0000000;61500.0000000;91761
SPFB.Si-3.20;60;10/01/20;21:00:00;61496.0000000;61515.0000000;61420.0000000;61483.0000000;47180
SPFB.Si-3.20;60;10/01/20;22:00:00;61484.0000000;61515.0000000;61447.0000000;61502.0000000;27041
SPFB.Si-3.20;60;10/01/20;23:00:00;61502.0000000;61576.0000000;61492.0000000;61560.0000000;27520
SPFB.Si-3.20;60;11/01/20;00:00:00;61560.0000000;61575.0000000;61525.0000000;61543.0000000;17875
SPFB.Si-3.20;60;13/01/20;11:00:00;61533.0000000;61533.0000000;61363.0000000;61410.0000000;227008
SPFB.Si-3.20;60;13/01/20;12:00:00;61409.0000000;61437.0000000;61352.0000000;61374.0000000;130044
SPFB.Si-3.20;60;13/01/20;13:00:00;61373.0000000;61457.0000000;61353.0000000;61456.0000000;119782
SPFB.Si-3.20;60;13/01/20;14:00:00;61456.0000000;61654.0000000;61453.0000000;61617.0000000;284892
SPFB.Si-3.20;60;13/01/20;15:00:00;61615.0000000;61629.0000000;61552.0000000;61608.0000000;109230
SPFB.Si-3.20;60;13/01/20;16:00:00;61607.0000000;61643.0000000;61556.0000000;61631.0000000;67173
SPFB.Si-3.20;60;13/01/20;17:00:00;61631.0000000;61744.0000000;61628.0000000;61731.0000000;134586
SPFB.Si-3.20;60;13/01/20;18:00:00;61731.0000000;61878.0000000;61727.0000000;61824.0000000;220346
SPFB.Si-3.20;60;13/01/20;19:00:00;61824.0000000;61838.0000000;61724.0000000;61780.0000000;120766
