<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.19;5;20/06/19;15:15:00;64016.0000000;64022.0000000;63987.0000000;64007.0000000;16739
SPFB.Si-9.19;5;20/06/19;15:20:00;64009.0000000;64016.0000000;63977.0000000;63982.0000000;5847
SPFB.Si-9.19;5;20/06/19;15:25:00;63981.0000000;63990.0000000;63940.0000000;63956.0000000;13355
SPFB.Si-9.19;5;20/06/19;15:30:00;63955.0000000;63970.0000000;63923.0000000;63945.0000000;10034
SPFB.Si-9.19;5;20/06/19;15:35:00;63947.0000000;63978.0000000;63923.0000000;63970.0000000;11304
SPFB.Si-9.19;5;20/06/19;15:40:00;63970.0000000;63993.0000000;63962.0000000;63980.0000000;4400
SPFB.Si-9.19;5;20/06/19;15:45:00;63979.0000000;64000.0000000;63975.0000000;63981.0000000;3967
SPFB.Si-9.19;5;20/06/19;15:50:00;63980.0000000;63981.0000000;63937.0000000;63960.0000000;7286
SPFB.Si-9.19;5;20/06/19;15:55:00;63959.0000000;63979.0000000;63949.0000000;63975.0000000;4865
SPFB.Si-9.19;5;20/06/19;16:00:00;63976.0000000;63985.0000000;63948.0000000;63959.0000000;4889
SPFB.Si-9.19;5;20/06/19;16:05:00;63958.0000000;63977.0000000;63907.0000000;63925.0000000;18483
SPFB.Si-9.19;5;20/06/19;16:10:00;63920.0000000;63921.0000000;63875.0000000;63875.0000000;24966
SPFB.Si-9.19;5;20/06/19;16:15:00;63875.0000000;63886.0000000;63854.0000000;63878.0000000;11159
SPFB.Si-9.19;5;20/06/19;16:20:00;63878.0000000;63893.0000000;63839.0000000;63844.0000000;11268
SPFB.Si-9.19;5;20/06/19;16:25:00;63843.0000000;63887.0000000;63840.0000000;63869.0000000;11345
SPFB.Si-9.19;5;20/06/19;16:30:00;63867.0000000;63889.0000000;63840.0000000;63850.0000000;10146
SPFB.Si-9.19;5;20/06/19;16:35:00;63850.0000000;63873.0000000;63826.0000000;63869.0000000;12607
SPFB.Si-9.19;5;20/06/19;16:40:00;63871.0000000;63889.0000000;63841.0000000;63847.0000000;8359
