<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-3.21,1,01/12/20,13:45:00,76839.0000000,76875.0000000,76839.0000000,76875.0000000,38
SPFB.Si-3.21,1,01/12/20,13:46:00,76880.0000000,76880.0000000,76872.0000000,76875.0000000,6
SPFB.Si-3.21,1,01/12/20,13:48:00,76875.0000000,76878.0000000,76870.0000000,76870.0000000,26
SPFB.Si-3.21,1,01/12/20,13:49:00,76856.0000000,76856.0000000,76856.0000000,76856.0000000,4
SPFB.Si-3.21,1,01/12/20,13:51:00,76842.0000000,76842.0000000,76811.0000000,76811.0000000,230
SPFB.Si-3.21,1,01/12/20,13:52:00,76829.0000000,76829.0000000,76825.0000000,76825.0000000,47
SPFB.Si-3.21,1,01/12/20,13:53:00,76817.0000000,76817.0000000,76795.0000000,76806.0000000,150
SPFB.Si-3.21,1,01/12/20,13:54:00,76799.0000000,76802.0000000,76787.0000000,76796.0000000,19
SPFB.Si-3.21,1,01/12/20,13:55:00,76787.0000000,76804.0000000,76785.0000000,76804.0000000,135
SPFB.Si-3.21,1,01/12/20,13:56:00,76806.0000000,76820.0000000,76806.0000000,76820.0000000,20
SPFB.Si-3.21,1,01/12/20,13:57:00,76815.0000000,76833.0000000,76810.0000000,76833.0000000,26
SPFB.Si-3.21,1,01/12/20,13:58:00,76831.0000000,76834.0000000,76830.0000000,76832.0000000,86
SPFB.Si-3.21,1,01/12/20,13:59:00,76826.0000000,76831.0000000,76819.0000000,76831.0000000,14
SPFB.Si-3.21,1,01/12/20,14:05:00,76820.0000000,76836.0000000,76820.0000000,76836.0000000,53
SPFB.Si-3.21,1,01/12/20,14:06:00,76820.0000000,76820.0000000,76819.0000000,76819.0000000,2
SPFB.Si-3.21,1,01/12/20,14:07:00,76805.0000000,76805.0000000,76790.0000000,76790.0000000,9
SPFB.Si-3.21,1,01/12/20,14:08:00,76785.0000000,76787.0000000,76765.0000000,76770.0000000,86
SPFB.Si-3.21,1,01/12/20,14:09:00,76783.0000000,76783.0000000,76783.0000000,76783.0000000,1
SPFB.Si-3.21,1,01/12/20,14:10:00,76770.0000000,76772.0000000,76760.0000000,76769.0000000,40
SPFB.Si-3.21,1,01/12/20,14:11:00,76785.0000000,76799.0000000,76780.0000000,76799.0000000,10
SPFB.Si-3.21,1,01/12/20,14:12:00,76800.0000000,76804.0000000,76800.0000000,76804.0000000,5
SPFB.Si-3.21,1,01/12/20,14:13:00,76805.0000000,76823.0000000,76805.0000000,76823.0000000,56
